TF_id,TG_id,Index
BSU_16170,BSU_16310,1
BSU_16170,BSU_16300,1
BSU_16170,BSU_16320,1
BSU_16170,BSU_16330,1
BSU_16170,BSU_16299,1
BSU_16170,BSU_16480,1
BSU_16170,BSU_16240,1
BSU_16170,BSU_16270,1
BSU_16170,BSU_16230,1
BSU_16170,BSU_16250,1
BSU_16170,BSU_16380,1
BSU_16170,BSU_16430,1
BSU_16170,BSU_16350,1
BSU_16170,BSU_16470,1
BSU_16170,BSU_16200,1
BSU_16170,BSU_16280,1
BSU_16170,BSU_16440,1
BSU_16170,BSU_16220,1
BSU_16170,BSU_16390,1
BSU_16170,BSU_16370,1
BSU_16170,BSU_16360,1
BSU_16170,BSU_16420,1
BSU_16170,BSU_16400,1
BSU_16170,BSU_16460,1
BSU_16170,BSU_16340,1
BSU_16170,BSU_16190,1
BSU_16170,BSU_16410,1
BSU_16170,BSU_16290,1
BSU_16170,BSU_16450,1
BSU_16170,BSU_16260,1
BSU_16170,BSU_16210,1
BSU_16170,BSU_12930,1
BSU_16170,BSU_12950,1
BSU_16170,BSU_12960,1
BSU_16170,BSU_12920,1
BSU_16170,BSU_12940,1
BSU_16170,BSU_40340,1
BSU_16170,BSU_40330,1
BSU_16170,BSU_40320,1
BSU_16170,BSU_21770,1
BSU_16170,BSU_21760,1
BSU_16170,BSU_28250,1
BSU_16170,BSU_28270,1
BSU_16170,BSU_28280,1
BSU_16170,BSU_28300,1
BSU_16170,BSU_28260,1
BSU_16170,BSU_28310,1
BSU_16170,BSU_28290,1
BSU_16170,BSU_12430,1
BSU_16170,BSU_12440,1
BSU_16170,BSU_11382,1
BSU_16170,BSU_11400,1
BSU_16170,BSU_11360,1
BSU_16170,BSU_11370,1
BSU_16170,BSU_11390,1
BSU_16170,BSU_11381,1
BSU_16170,BSU_11460,1
BSU_16170,BSU_11430,1
BSU_16170,BSU_11470,1
BSU_16170,BSU_11440,1
BSU_16170,BSU_11450,1
BSU_16170,BSU_09990,1
BSU_16170,BSU_10420,1
BSU_16170,BSU_16310,1
BSU_16170,BSU_16300,1
BSU_16170,BSU_16320,1
BSU_16170,BSU_16330,1
BSU_16170,BSU_16299,1
BSU_16170,BSU_16480,1
BSU_16170,BSU_16270,1
BSU_16170,BSU_16380,1
BSU_16170,BSU_16430,1
BSU_16170,BSU_16350,1
BSU_16170,BSU_16470,1
BSU_16170,BSU_16280,1
BSU_16170,BSU_16440,1
BSU_16170,BSU_16390,1
BSU_16170,BSU_16370,1
BSU_16170,BSU_16360,1
BSU_16170,BSU_16420,1
BSU_16170,BSU_16400,1
BSU_16170,BSU_16460,1
BSU_16170,BSU_16340,1
BSU_16170,BSU_16410,1
BSU_16170,BSU_16290,1
BSU_16170,BSU_16450,1
BSU_16170,BSU_16260,1
BSU_16170,BSU_03790,1
BSU_16170,BSU_17180,1
BSU_16170,BSU_17200,1
BSU_16170,BSU_17100,1
BSU_16170,BSU_17210,1
BSU_16170,BSU_17130,1
BSU_16170,BSU_17220,1
BSU_16170,BSU_17140,1
BSU_16170,BSU_17160,1
BSU_16170,BSU_17190,1
BSU_16170,BSU_17120,1
BSU_16170,BSU_17110,1
BSU_16170,BSU_17170,1
BSU_16170,BSU_17150,1
BSU_16170,BSU_31560,1
BSU_16170,BSU_31540,1
BSU_16170,BSU_31550,1
BSU_16170,BSU_31570,1
BSU_16170,BSU_32580,1
BSU_16170,BSU_32550,1
BSU_16170,BSU_32590,1
BSU_16170,BSU_32600,1
BSU_16170,BSU_32570,1
BSU_16170,BSU_32610,1
BSU_16170,BSU_25840,1
BSU_16170,BSU_29470,1
BSU_16170,BSU_39890,1
BSU_16170,BSU_39900,1
BSU_16170,BSU_39910,1
BSU_16170,BSU_31460,1
BSU_16170,BSU_31450,1
BSU_16170,BSU_37730,1
BSU_16170,BSU_37720,1
BSU_16170,BSU_37710,1
BSU_16170,BSU_37740,1
BSU_16170,BSU_37700,1
BSU_16170,BSU_37690,1
BSU_16170,BSU_02690,1
BSU_16170,BSU_29680,1
BSU_16170,BSU_00090,1
BSU_16170,BSU_03770,1
BSU_16170,BSU_03780,1
BSU_16170,BSU_18010,1
BSU_16170,BSU_18000,1
BSU_16170,BSU_03510,1
BSU_16170,BSU_03490,1
BSU_16170,BSU_03500,1
BSU_16170,BSU_03480,1
BSU_16170,BSU_03520,1
BSU_16170,BSU_16160,1
BSU_16170,BSU_16140,1
BSU_16170,BSU_16170,1
BSU_16170,BSU_16130,1
BSU_16170,BSU_16150,1
BSU_16170,BSU_06310,1
BSU_16170,BSU_39890,1
BSU_16170,BSU_39900,1
BSU_16170,BSU_39920,1
BSU_16170,BSU_39910,1
BSU_16170,BSU_39930,1
BSU_16170,BSU_10300,1
BSU_16170,BSU_03200,1
BSU_16170,BSU_03210,1
BSU_16170,BSU_03220,1
BSU_16170,BSU_21870,1
BSU_16170,BSU_36660,1
BSU_16170,BSU_36650,1
BSU_16170,BSU_36640,1
BSU_16170,BSU_32090,1
BSU_16170,BSU_32080,1
BSU_16170,BSU_29600,1
BSU_16170,BSU_14700,1
BSU_16170,BSU_25830,1
BSU_16170,BSU_25840,1
BSU_16170,BSU_32070,1
BSU_16170,BSU_13190,1
BSU_16170,BSU_38550,1
BSU_16170,BSU_35360,1
BSU_16170,BSU_37780,1
BSU_16170,BSU_37760,1
BSU_16170,BSU_37770,1
BSU_16170,BSU_32130,1
BSU_16170,BSU_02390,1
BSU_16170,BSU_38090,1
BSU_16170,BSU_03010,1
BSU_16170,BSU_32260,1
BSU_16170,BSU_32240,1
BSU_16170,BSU_32250,1
BSU_16170,BSU_03020,1
BSU_16170,BSU_11200,1
BSU_16170,BSU_11250,1
BSU_16170,BSU_11230,1
BSU_16170,BSU_11190,1
BSU_16170,BSU_11240,1
BSU_16170,BSU_11220,1
BSU_16170,BSU_11210,1
BSU_16170,BSU_10450,1
BSU_16170,BSU_10460,1
BSU_16170,BSU_24100,1
BSU_16170,BSU_02250,1
BSU_16170,BSU_02240,1
BSU_16170,BSU_37680,1
BSU_16170,BSU_09460,1
BSU_16170,BSU_15340,1
BSU_16170,BSU_32550,1
BSU_16170,BSU_12930,1
BSU_16170,BSU_12980,1
BSU_16170,BSU_12950,1
BSU_16170,BSU_12960,1
BSU_16170,BSU_12920,1
BSU_16170,BSU_13000,1
BSU_16170,BSU_12970,1
BSU_16170,BSU_12990,1
BSU_16170,BSU_12940,1
BSU_16170,BSU_29680,1
BSU_16170,BSU_29670,1
BSU_15880,BSU_15920,1
BSU_15880,BSU_09530,1
BSU_15880,BSU_09540,1
BSU_15880,BSU_11330,1
BSU_15880,BSU_11340,1
BSU_15880,BSU_11720,1
BSU_15880,BSU_15910,1
BSU_15880,BSU_15920,1
BSU_15880,BSU_15890,1
BSU_15880,BSU_15900,1
BSU_15880,BSU_15880,1
BSU_15880,BSU_10170,1
BSU_15670,BSU_33700,1
BSU_15670,BSU_33730,1
BSU_15670,BSU_33720,1
BSU_15670,BSU_33710,1
BSU_15670,BSU_03000,1
BSU_15670,BSU_02990,1
BSU_15670,BSU_02980,1
BSU_15670,BSU_24630,1
BSU_15670,BSU_24640,1
BSU_15670,BSU_24620,1
BSU_15670,BSU_33830,1
BSU_15670,BSU_33800,1
BSU_15670,BSU_33820,1
BSU_15670,BSU_33810,1
BSU_15670,BSU_34230,1
BSU_15670,BSU_34340,1
BSU_15670,BSU_34240,1
BSU_15670,BSU_34280,1
BSU_15670,BSU_34220,1
BSU_15670,BSU_34330,1
BSU_15670,BSU_34350,1
BSU_15670,BSU_34265,1
BSU_15670,BSU_34290,1
BSU_15670,BSU_34360,1
BSU_15670,BSU_34300,1
BSU_15670,BSU_34310,1
BSU_15670,BSU_34250,1
BSU_15670,BSU_34320,1
BSU_15670,BSU_34370,1
BSU_15470,BSU_15560,1
BSU_15470,BSU_15550,1
BSU_15470,BSU_15470,1
BSU_15470,BSU_15480,1
BSU_15470,BSU_15490,1
BSU_15470,BSU_15530,1
BSU_15470,BSU_15500,1
BSU_15470,BSU_15520,1
BSU_15470,BSU_15540,1
BSU_15470,BSU_15510,1
BSU_15090,BSU_36050,1
BSU_15090,BSU_36040,1
BSU_15090,BSU_36060,1
BSU_15090,BSU_11750,1
BSU_15090,BSU_11740,1
BSU_15090,BSU_36070,1
BSU_15090,BSU_11760,1
BSU_15090,BSU_17670,1
BSU_15090,BSU_11810,1
BSU_15090,BSU_19790,1
BSU_15090,BSU_19780,1
BSU_14480,BSU_14900,1
BSU_14480,BSU_14920,1
BSU_14480,BSU_14890,1
BSU_14480,BSU_14880,1
BSU_14480,BSU_14930,1
BSU_14480,BSU_14910,1
BSU_14480,BSU_21440,1
BSU_14480,BSU_21480,1
BSU_14480,BSU_21470,1
BSU_14480,BSU_21450,1
BSU_14480,BSU_21460,1
BSU_14480,BSU_03510,1
BSU_14480,BSU_03490,1
BSU_14480,BSU_03500,1
BSU_14480,BSU_03480,1
BSU_14480,BSU_03520,1
BSU_14480,BSU_02780,1
BSU_14480,BSU_34390,1
BSU_14480,BSU_34380,1
BSU_14480,BSU_36460,1
BSU_14480,BSU_19410,1
BSU_14480,BSU_07750,1
BSU_14480,BSU_14750,1
BSU_14380,BSU_14390,1
BSU_14380,BSU_14380,1
BSU_14380,BSU_14400,1
BSU_14240,BSU_40580,1
BSU_14240,BSU_40620,1
BSU_14240,BSU_40610,1
BSU_14240,BSU_40590,1
BSU_14240,BSU_40600,1
BSU_14240,BSU_21440,1
BSU_14240,BSU_21480,1
BSU_14240,BSU_21470,1
BSU_14240,BSU_21450,1
BSU_14240,BSU_21460,1
BSU_14240,BSU_39950,1
BSU_14240,BSU_39940,1
BSU_14240,BSU_13490,1
BSU_14240,BSU_10420,1
BSU_14240,BSU_13640,1
BSU_14240,BSU_33760,1
BSU_14240,BSU_33750,1
BSU_14240,BSU_33770,1
BSU_14240,BSU_37390,1
BSU_14240,BSU_37430,1
BSU_14240,BSU_37360,1
BSU_14240,BSU_37350,1
BSU_14240,BSU_37410,1
BSU_14240,BSU_37420,1
BSU_14240,BSU_37380,1
BSU_14240,BSU_37400,1
BSU_14240,BSU_37370,1
BSU_14240,BSU_14240,1
BSU_14240,BSU_40150,1
BSU_14240,BSU_40170,1
BSU_14240,BSU_40140,1
BSU_14240,BSU_40180,1
BSU_14240,BSU_40160,1
BSU_14240,BSU_11920,1
BSU_14140,BSU_29120,1
BSU_14140,BSU_29130,1
BSU_14140,BSU_14140,1
BSU_14140,BSU_18010,1
BSU_14140,BSU_18000,1
BSU_14140,BSU_29120,1
BSU_14140,BSU_29140,1
BSU_14140,BSU_29130,1
BSU_14020,BSU_14150,1
BSU_14020,BSU_14160,1
BSU_14020,BSU_14170,1
BSU_14020,BSU_28910,1
BSU_14020,BSU_28900,1
BSU_14020,BSU_31990,1
BSU_14020,BSU_31970,1
BSU_14020,BSU_32000,1
BSU_14020,BSU_31960,1
BSU_14020,BSU_31980,1
BSU_14020,BSU_31959,1
BSU_14020,BSU_13360,1
BSU_13920,BSU_13920,1
BSU_13920,BSU_13930,1
BSU_13880,BSU_13910,1
BSU_13880,BSU_13900,1
BSU_13880,BSU_13890,1
BSU_13670,BSU_05490,1
BSU_13670,BSU_05500,1
BSU_13670,BSU_33540,1
BSU_13670,BSU_05480,1
BSU_13670,BSU_05490,1
BSU_13670,BSU_05500,1
BSU_13670,BSU_12870,1
BSU_13670,BSU_19560,1
BSU_13670,BSU_19570,1
BSU_13310,BSU_28250,1
BSU_13310,BSU_28270,1
BSU_13310,BSU_28280,1
BSU_13310,BSU_28300,1
BSU_13310,BSU_28260,1
BSU_13310,BSU_28310,1
BSU_13310,BSU_28290,1
BSU_13310,BSU_03280,1
BSU_13310,BSU_03320,1
BSU_13310,BSU_03290,1
BSU_13310,BSU_03310,1
BSU_13310,BSU_03300,1
BSU_13310,BSU_19580,1
BSU_13310,BSU_19579,1
BSU_13310,BSU_11382,1
BSU_13310,BSU_11400,1
BSU_13310,BSU_11360,1
BSU_13310,BSU_11370,1
BSU_13310,BSU_11390,1
BSU_13310,BSU_11381,1
BSU_13310,BSU_11460,1
BSU_13310,BSU_11430,1
BSU_13310,BSU_11470,1
BSU_13310,BSU_11440,1
BSU_13310,BSU_11450,1
BSU_13310,BSU_18450,1
BSU_13310,BSU_18440,1
BSU_13310,BSU_32450,1
BSU_13310,BSU_32440,1
BSU_13310,BSU_32430,1
BSU_13310,BSU_32460,1
BSU_13310,BSU_33460,1
BSU_13310,BSU_07560,1
BSU_13310,BSU_17450,1
BSU_13310,BSU_17460,1
BSU_13310,BSU_35500,1
BSU_13310,BSU_35490,1
BSU_13310,BSU_37930,1
BSU_13310,BSU_37940,1
BSU_13310,BSU_37950,1
BSU_13310,BSU_14860,1
BSU_13310,BSU_14850,1
BSU_13310,BSU_40480,1
BSU_13310,BSU_40470,1
BSU_13310,BSU_13320,1
BSU_13310,BSU_13330,1
BSU_13310,BSU_02690,1
BSU_13310,BSU_36910,1
BSU_13310,BSU_36920,1
BSU_13310,BSU_27430,1
BSU_13310,BSU_27450,1
BSU_13310,BSU_27440,1
BSU_13310,BSU_27460,1
BSU_13310,BSU_06310,1
BSU_13310,BSU_32450,1
BSU_13310,BSU_32440,1
BSU_13310,BSU_32420,1
BSU_13310,BSU_32430,1
BSU_13310,BSU_32460,1
BSU_13310,BSU_36660,1
BSU_13310,BSU_36650,1
BSU_13310,BSU_36640,1
BSU_13310,BSU_32090,1
BSU_13310,BSU_32080,1
BSU_13310,BSU_36510,1
BSU_13310,BSU_36520,1
BSU_13310,BSU_08380,1
BSU_13310,BSU_08370,1
BSU_13310,BSU_03670,1
BSU_13310,BSU_04110,1
BSU_13310,BSU_04070,1
BSU_13310,BSU_04090,1
BSU_13310,BSU_04080,1
BSU_13310,BSU_04050,1
BSU_13310,BSU_04100,1
BSU_13310,BSU_04060,1
BSU_13310,BSU_13310,1
BSU_13310,BSU_28320,1
BSU_13310,BSU_32260,1
BSU_13310,BSU_32240,1
BSU_13310,BSU_32250,1
BSU_13310,BSU_38850,1
BSU_13310,BSU_30360,1
BSU_13310,BSU_36100,1
BSU_13310,BSU_18120,1
BSU_13310,BSU_03330,1
BSU_13310,BSU_27810,1
BSU_13310,BSU_17450,1
BSU_13310,BSU_40480,1
BSU_13310,BSU_40470,1
BSU_13310,BSU_40490,1
BSU_13150,BSU_13140,1
BSU_12510,BSU_12519,1
BSU_12510,BSU_12530,1
BSU_12510,BSU_12520,1
BSU_12510,BSU_12539,1
BSU_12510,BSU_12540,1
BSU_12510,BSU_12550,1
BSU_12370,BSU_12320,1
BSU_12370,BSU_12370,1
BSU_12370,BSU_12360,1
BSU_12370,BSU_12340,1
BSU_12370,BSU_12380,1
BSU_12370,BSU_12350,1
BSU_12370,BSU_12330,1
BSU_12370,BSU_12390,1
BSU_12370,BSU_12320,1
BSU_12370,BSU_12310,1
BSU_12370,BSU_12300,1
BSU_12370,BSU_12370,1
BSU_12370,BSU_12360,1
BSU_12370,BSU_12340,1
BSU_12370,BSU_12380,1
BSU_12370,BSU_12350,1
BSU_12370,BSU_12330,1
BSU_12370,BSU_12390,1
BSU_12000,BSU_12030,1
BSU_12000,BSU_12010,1
BSU_12000,BSU_12020,1
BSU_12000,BSU_12000,1
BSU_11500,BSU_21690,1
BSU_11500,BSU_21680,1
BSU_11500,BSU_14720,1
BSU_11500,BSU_14730,1
BSU_11500,BSU_14710,1
BSU_11500,BSU_14740,1
BSU_11500,BSU_00730,1
BSU_11500,BSU_03510,1
BSU_11500,BSU_03490,1
BSU_11500,BSU_03500,1
BSU_11500,BSU_03480,1
BSU_11500,BSU_03520,1
BSU_11500,BSU_19470,1
BSU_11500,BSU_19479,1
BSU_11500,BSU_19460,1
BSU_11500,BSU_27240,1
BSU_11500,BSU_27250,1
BSU_11500,BSU_27270,1
BSU_11500,BSU_27280,1
BSU_11500,BSU_27260,1
BSU_11500,BSU_22460,1
BSU_11500,BSU_22480,1
BSU_11500,BSU_22450,1
BSU_11500,BSU_22490,1
BSU_11500,BSU_22470,1
BSU_11500,BSU_22500,1
BSU_11500,BSU_22440,1
BSU_11500,BSU_31290,1
BSU_11500,BSU_29490,1
BSU_11500,BSU_38110,1
BSU_11500,BSU_38100,1
BSU_11500,BSU_29840,1
BSU_11500,BSU_29830,1
BSU_11500,BSU_29820,1
BSU_11500,BSU_31370,1
BSU_11500,BSU_15110,1
BSU_11500,BSU_15120,1
BSU_11500,BSU_34790,1
BSU_11500,BSU_30340,1
BSU_11500,BSU_29490,1
BSU_11500,BSU_29480,1
BSU_11500,BSU_11550,1
BSU_11500,BSU_11560,1
BSU_11500,BSU_28500,1
BSU_11500,BSU_00720,1
BSU_11500,BSU_00700,1
BSU_11500,BSU_00730,1
BSU_11500,BSU_00710,1
BSU_11500,BSU_00870,1
BSU_11500,BSU_00880,1
BSU_11500,BSU_00850,1
BSU_11500,BSU_00860,1
BSU_11500,BSU_00830,1
BSU_11500,BSU_00840,1
BSU_10840,BSU_10850,1
BSU_10560,BSU_10530,1
BSU_10560,BSU_10550,1
BSU_10560,BSU_10540,1
BSU_10560,BSU_10520,1
BSU_10420,BSU_35440,1
BSU_10420,BSU_35450,1
BSU_10420,BSU_35470,1
BSU_10420,BSU_35380,1
BSU_10420,BSU_35420,1
BSU_10420,BSU_35410,1
BSU_10420,BSU_35400,1
BSU_10420,BSU_35370,1
BSU_10420,BSU_35460,1
BSU_10420,BSU_35390,1
BSU_10420,BSU_35430,1
BSU_10420,BSU_28010,1
BSU_10420,BSU_28040,1
BSU_10420,BSU_27990,1
BSU_10420,BSU_28050,1
BSU_10420,BSU_28020,1
BSU_10420,BSU_28000,1
BSU_10420,BSU_28030,1
BSU_10420,BSU_40990,1
BSU_10420,BSU_41020,1
BSU_10420,BSU_41010,1
BSU_10420,BSU_41000,1
BSU_10420,BSU_10420,1
BSU_10420,BSU_16940,1
BSU_10420,BSU_24710,1
BSU_10420,BSU_24730,1
BSU_10420,BSU_24670,1
BSU_10420,BSU_24660,1
BSU_10420,BSU_24700,1
BSU_10420,BSU_24680,1
BSU_10420,BSU_24720,1
BSU_10420,BSU_24690,1
BSU_10420,BSU_14020,1
BSU_10420,BSU_06839,1
BSU_10420,BSU_06830,1
BSU_10420,BSU_33470,1
BSU_10420,BSU_33480,1
BSU_10420,BSU_28010,1
BSU_10420,BSU_27990,1
BSU_10420,BSU_28020,1
BSU_10420,BSU_28000,1
BSU_10420,BSU_28030,1
BSU_10420,BSU_25570,1
BSU_10420,BSU_25590,1
BSU_10420,BSU_25580,1
BSU_10420,BSU_36310,1
BSU_10420,BSU_33270,1
BSU_10420,BSU_33260,1
BSU_10420,BSU_33280,1
BSU_10420,BSU_40900,1
BSU_10420,BSU_40910,1
BSU_10420,BSU_40890,1
BSU_10420,BSU_40920,1
BSU_10420,BSU_02010,1
BSU_10420,BSU_28070,1
BSU_10420,BSU_03420,1
BSU_10420,BSU_03430,1
BSU_10420,BSU_10630,1
BSU_10420,BSU_10640,1
BSU_10420,BSU_10620,1
BSU_10420,BSU_10660,1
BSU_10420,BSU_10650,1
BSU_10420,BSU_10450,1
BSU_10420,BSU_10460,1
BSU_09990,BSU_35440,1
BSU_09990,BSU_35450,1
BSU_09990,BSU_35470,1
BSU_09990,BSU_35380,1
BSU_09990,BSU_35420,1
BSU_09990,BSU_35410,1
BSU_09990,BSU_35400,1
BSU_09990,BSU_35370,1
BSU_09990,BSU_35460,1
BSU_09990,BSU_35390,1
BSU_09990,BSU_35430,1
BSU_09990,BSU_24600,1
BSU_09990,BSU_24610,1
BSU_09990,BSU_11382,1
BSU_09990,BSU_11400,1
BSU_09990,BSU_11360,1
BSU_09990,BSU_11370,1
BSU_09990,BSU_11390,1
BSU_09990,BSU_11381,1
BSU_09990,BSU_11460,1
BSU_09990,BSU_11430,1
BSU_09990,BSU_11470,1
BSU_09990,BSU_11440,1
BSU_09990,BSU_11450,1
BSU_09990,BSU_25760,1
BSU_09990,BSU_37730,1
BSU_09990,BSU_37720,1
BSU_09990,BSU_37710,1
BSU_09990,BSU_37740,1
BSU_09990,BSU_37700,1
BSU_09990,BSU_37690,1
BSU_09990,BSU_10300,1
BSU_09990,BSU_29600,1
BSU_09990,BSU_29110,1
BSU_09990,BSU_29100,1
BSU_09990,BSU_38400,1
BSU_09990,BSU_14700,1
BSU_09990,BSU_03670,1
BSU_09990,BSU_35360,1
BSU_09700,BSU_09710,1
BSU_09700,BSU_09720,1
BSU_09700,BSU_09700,1
BSU_09690,BSU_09680,1
BSU_09430,BSU_09440,1
BSU_09430,BSU_09450,1
BSU_09380,BSU_03280,1
BSU_09380,BSU_03320,1
BSU_09380,BSU_03290,1
BSU_09380,BSU_03310,1
BSU_09380,BSU_03300,1
BSU_09380,BSU_14150,1
BSU_09380,BSU_14160,1
BSU_09380,BSU_14170,1
BSU_09380,BSU_37310,1
BSU_09380,BSU_13040,1
BSU_09380,BSU_37310,1
BSU_09380,BSU_37320,1
BSU_09380,BSU_13360,1
BSU_09270,BSU_02130,1
BSU_09270,BSU_02140,1
BSU_09270,BSU_09300,1
BSU_09270,BSU_09280,1
BSU_09270,BSU_09290,1
BSU_08810,BSU_09990,1
BSU_08730,BSU_28140,1
BSU_08730,BSU_28130,1
BSU_08730,BSU_28160,1
BSU_08730,BSU_28120,1
BSU_08730,BSU_28170,1
BSU_08730,BSU_28150,1
BSU_08730,BSU_17370,1
BSU_08730,BSU_17380,1
BSU_08730,BSU_17400,1
BSU_08730,BSU_17390,1
BSU_08730,BSU_11500,1
BSU_08730,BSU_03510,1
BSU_08730,BSU_03490,1
BSU_08730,BSU_03500,1
BSU_08730,BSU_03480,1
BSU_08730,BSU_03520,1
BSU_08730,BSU_08820,1
BSU_08730,BSU_23520,1
BSU_08730,BSU_40100,1
BSU_08730,BSU_40090,1
BSU_08730,BSU_32990,1
BSU_08730,BSU_08730,1
BSU_08730,BSU_13850,1
BSU_08730,BSU_11500,1
BSU_08730,BSU_11490,1
BSU_08620,BSU_08660,1
BSU_08620,BSU_08650,1
BSU_08620,BSU_08660,1
BSU_08620,BSU_08650,1
BSU_08620,BSU_08630,1
BSU_08370,BSU_08380,1
BSU_08370,BSU_08370,1
BSU_08340,BSU_34420,1
BSU_08340,BSU_34410,1
BSU_08340,BSU_34400,1
BSU_08300,BSU_08320,1
BSU_08300,BSU_08310,1
BSU_08300,BSU_08330,1
BSU_08190,BSU_08190,1
BSU_08190,BSU_08180,1
BSU_08190,BSU_08200,1
BSU_08100,BSU_08090,1
BSU_08100,BSU_08070,1
BSU_08100,BSU_08060,1
BSU_08100,BSU_08080,1
BSU_07820,BSU_07810,1
BSU_07820,BSU_07800,1
BSU_07820,BSU_07820,1
BSU_07590,BSU_07620,1
BSU_07590,BSU_07610,1
BSU_07390,BSU_07390,1
BSU_07390,BSU_07400,1
BSU_07220,BSU_07230,1
BSU_07010,BSU_06990,1
BSU_07010,BSU_07060,1
BSU_07010,BSU_06980,1
BSU_07010,BSU_07080,1
BSU_07010,BSU_07070,1
BSU_07010,BSU_07020,1
BSU_07010,BSU_07050,1
BSU_07010,BSU_07000,1
BSU_07010,BSU_07040,1
BSU_07010,BSU_06970,1
BSU_07010,BSU_07010,1
BSU_07010,BSU_07030,1
BSU_06960,BSU_06990,1
BSU_06960,BSU_07060,1
BSU_06960,BSU_06980,1
BSU_06960,BSU_07080,1
BSU_06960,BSU_07070,1
BSU_06960,BSU_07020,1
BSU_06960,BSU_07050,1
BSU_06960,BSU_07000,1
BSU_06960,BSU_07040,1
BSU_06960,BSU_06970,1
BSU_06960,BSU_07010,1
BSU_06960,BSU_07030,1
BSU_06140,BSU_06170,1
BSU_06140,BSU_06150,1
BSU_06140,BSU_06160,1
BSU_05970,BSU_12290,1
BSU_05970,BSU_12280,1
BSU_05970,BSU_03060,1
BSU_05970,BSU_03050,1
BSU_05970,BSU_38730,1
BSU_05970,BSU_38740,1
BSU_05970,BSU_38760,1
BSU_05970,BSU_38750,1
BSU_05970,BSU_36000,1
BSU_05970,BSU_36010,1
BSU_05970,BSU_09840,1
BSU_05970,BSU_38060,1
BSU_05850,BSU_05810,1
BSU_05850,BSU_05880,1
BSU_05850,BSU_05870,1
BSU_05850,BSU_05820,1
BSU_05850,BSU_05850,1
BSU_05850,BSU_05830,1
BSU_05850,BSU_05840,1
BSU_05850,BSU_05860,1
BSU_05420,BSU_05430,1
BSU_05330,BSU_05344,1
BSU_05330,BSU_05343,1
BSU_05330,BSU_05340,1
BSU_05330,BSU_05330,1
BSU_04820,BSU_04880,1
BSU_04820,BSU_04839,1
BSU_04820,BSU_04980,1
BSU_04820,BSU_04990,1
BSU_04820,BSU_04960,1
BSU_04820,BSU_04840,1
BSU_04820,BSU_04860,1
BSU_04820,BSU_04900,1
BSU_04820,BSU_04970,1
BSU_04820,BSU_04870,1
BSU_04820,BSU_04890,1
BSU_04820,BSU_04910,1
BSU_04820,BSU_04950,1
BSU_04820,BSU_04850,1
BSU_04820,BSU_04940,1
BSU_04820,BSU_04830,1
BSU_04820,BSU_04930,1
BSU_04820,BSU_04920,1
BSU_04770,BSU_04750,1
BSU_04770,BSU_04760,1
BSU_04770,BSU_04770,1
BSU_04160,BSU_03990,1
BSU_04160,BSU_03981,1
BSU_04160,BSU_03982,1
BSU_04100,BSU_04110,1
BSU_04100,BSU_04070,1
BSU_04100,BSU_04090,1
BSU_04100,BSU_04080,1
BSU_04100,BSU_04050,1
BSU_04100,BSU_04100,1
BSU_04100,BSU_04060,1
BSU_03960,BSU_03940,1
BSU_03960,BSU_03960,1
BSU_03960,BSU_03950,1
BSU_03890,BSU_03910,1
BSU_03890,BSU_03900,1
BSU_03890,BSU_03910,1
BSU_03890,BSU_03890,1
BSU_03750,BSU_18190,1
BSU_03750,BSU_18180,1
BSU_03750,BSU_18170,1
BSU_03750,BSU_07990,1
BSU_03750,BSU_12880,1
BSU_03750,BSU_12890,1
BSU_03750,BSU_03730,1
BSU_03750,BSU_03740,1
BSU_03750,BSU_40490,1
BSU_03620,BSU_03651,1
BSU_03620,BSU_03630,1
BSU_03620,BSU_03640,1
BSU_03470,BSU_03460,1
BSU_03470,BSU_03450,1
BSU_03230,BSU_03200,1
BSU_03230,BSU_03210,1
BSU_03230,BSU_03220,1
BSU_02740,BSU_02760,1
BSU_02740,BSU_02750,1
BSU_02680,BSU_39970,1
BSU_02680,BSU_39980,1
BSU_02680,BSU_39990,1
BSU_02680,BSU_02670,1
BSU_02680,BSU_02680,1
BSU_02500,BSU_02500,1
BSU_02500,BSU_02520,1
BSU_02500,BSU_02460,1
BSU_02500,BSU_02490,1
BSU_02500,BSU_02470,1
BSU_02500,BSU_02480,1
BSU_02500,BSU_02510,1
BSU_02450,BSU_02430,1
BSU_02450,BSU_02420,1
BSU_02370,BSU_02350,1
BSU_02370,BSU_02360,1
BSU_02370,BSU_02380,1
BSU_02370,BSU_02380,1
BSU_02370,BSU_02370,1
BSU_01810,BSU_01800,1
BSU_01810,BSU_01810,1
BSU_01810,BSU_01820,1
BSU_01690,BSU_01650,1
BSU_01690,BSU_01700,1
BSU_01690,BSU_01690,1
BSU_01690,BSU_01680,1
BSU_01690,BSU_01660,1
BSU_01690,BSU_01670,1
BSU_01640,BSU_01630,1
BSU_01640,BSU_01620,1
BSU_01640,BSU_01600,1
BSU_01640,BSU_01610,1
BSU_01540,BSU_09990,1
BSU_01540,BSU_01540,1
BSU_01050,BSU_01040,1
BSU_01050,BSU_01050,1
BSU_01040,BSU_01040,1
BSU_01040,BSU_01050,1
BSU_00830,BSU_00870,1
BSU_00830,BSU_00880,1
BSU_00830,BSU_00850,1
BSU_00830,BSU_00860,1
BSU_00830,BSU_00830,1
BSU_00830,BSU_00840,1
BSU_00830,BSU_34540,1
BSU_00830,BSU_28190,1
