regulator,TF_id,gene_name,gene_id,effect,evidence,source
Fis,b3261,ileV,b0202,+,1,RegulonDB_TF
Fis,b3261,ileU,b3277,+,1,RegulonDB_TF
Fis,b3261,nirC,b3367,-,1,RegulonDB_TF
Fis,b3261,ileT,b3852,+,1,RegulonDB_TF
Fis,b3261,hupA,b4000,+,1,RegulonDB_TF
Fis,b3261,hns,b1237,+,1,RegulonDB_TF
Fis,b3261,gyrB,b3699,-,1,RegulonDB_TF
Fis,b3261,gyrA,b2231,-,1,RegulonDB_TF
Fis,b3261,guaB,b2508,-,1,RegulonDB_TF
Fis,b3261,guaA,b2507,-,1,RegulonDB_TF
Fis,b3261,glyT,b3978,+,1,RegulonDB_TF
Fis,b3261,gltX,b2400,-,1,RegulonDB_TF
Fis,b3261,gltW,b2590,+,1,RegulonDB_TF
Fis,b3261,gltV,b4008,+,1,RegulonDB_TF
Fis,b3261,gltU,b3757,+,1,RegulonDB_TF
Fis,b3261,gltT,b3969,+,1,RegulonDB_TF
Fis,b3261,hupB,b0440,-,1,RegulonDB_TF
Fis,b3261,rrfB,b3971,+,1,RegulonDB_TF
Fis,b3261,nirD,b3366,-,1,RegulonDB_TF
Fis,b3261,nrdB,b2235,+,1,RegulonDB_TF
Fis,b3261,rnpB,b3123,?,1,RegulonDB_TF
Fis,b3261,queA,b0405,+,1,RegulonDB_TF
Fis,b3261,ptsG,b1101,?,1,RegulonDB_TF
Fis,b3261,proP,b4111,+,1,RegulonDB_TF
Fis,b3261,osmE,b1739,-,1,RegulonDB_TF
Fis,b3261,ogt,b1335,-,1,RegulonDB_TF
Fis,b3261,nuoN,b2276,+,1,RegulonDB_TF
Fis,b3261,nuoM,b2277,+,1,RegulonDB_TF
Fis,b3261,nuoL,b2278,+,1,RegulonDB_TF
Fis,b3261,nuoK,b2279,+,1,RegulonDB_TF
Fis,b3261,nuoJ,b2280,+,1,RegulonDB_TF
Fis,b3261,nuoI,b2281,+,1,RegulonDB_TF
Fis,b3261,nrdA,b2234,+,1,RegulonDB_TF
NtrC,b3868,rseC,b2570,+,1,RegulonDB_TF
Fis,b3261,nuoF,b2284,+,1,RegulonDB_TF
Fis,b3261,nuoE,b2285,+,1,RegulonDB_TF
Fis,b3261,nuoC,b2286,+,1,RegulonDB_TF
Fis,b3261,nuoB,b2287,+,1,RegulonDB_TF
Fis,b3261,nuoA,b2288,+,1,RegulonDB_TF
Fis,b3261,nrfG,b4076,-,1,RegulonDB_TF
Fis,b3261,nrfF,b4075,-,1,RegulonDB_TF
Fis,b3261,nrfE,b4074,-,1,RegulonDB_TF
Fis,b3261,nrfD,b4073,-,1,RegulonDB_TF
Fis,b3261,nrfC,b4072,-,1,RegulonDB_TF
Fis,b3261,nrfB,b4071,-,1,RegulonDB_TF
Fis,b3261,nrfA,b4070,-,1,RegulonDB_TF
Fis,b3261,nuoG,b2283,+,1,RegulonDB_TF
DgoR,b4479,dgoK,b3693,-,1,RegulonDB_TF
DgoR,b4479,dgoD,b4478,-,1,RegulonDB_TF
DgoR,b4479,dgoA,b4477,-,1,RegulonDB_TF
SlyA,b1642,paaG,b1394,+,1,RegulonDB_TF
SlyA,b1642,paaH,b1395,+,1,RegulonDB_TF
SlyA,b1642,paaI,b1396,+,1,RegulonDB_TF
SlyA,b1642,paaJ,b1397,+,1,RegulonDB_TF
SlyA,b1642,paaK,b1398,+,1,RegulonDB_TF
SlyA,b1642,rmf,b0953,+,1,RegulonDB_TF
SlyA,b1642,rsd,b3995,+,1,RegulonDB_TF
SoxR,b4063,fumC,b1611,+,1,RegulonDB_TF
SoxR,b4063,soxR,b4063,-,1,RegulonDB_TF
SoxR,b4063,soxS,b4062,+,1,RegulonDB_TF
Crp,b3357,yjcH,b4068,+,1,RegulonDB_TF
Crp,b3357,yiaO,b3579,+,1,RegulonDB_TF
SlyA,b1642,paaF,b1393,+,1,RegulonDB_TF
Crp,b3357,yiaN,b3578,+,1,RegulonDB_TF
SoxS,b4062,acrA,b0463,+,1,RegulonDB_TF
SoxS,b4062,acrB,b0462,+,1,RegulonDB_TF
Crp,b3357,yiaM,b3577,+,1,RegulonDB_TF
Crp,b3357,yiaL,b3576,+,1,RegulonDB_TF
Crp,b3357,yiaK,b3575,+,1,RegulonDB_TF
SoxS,b4062,fldA,b0684,+,1,RegulonDB_TF
Crp,b3357,yiaJ,b3574,-,1,RegulonDB_TF
SoxS,b4062,fpr,b3924,+,1,RegulonDB_TF
SoxS,b4062,fumC,b1611,+,1,RegulonDB_TF
SoxS,b4062,fur,b0683,+,1,RegulonDB_TF
SoxS,b4062,inaA,b2237,+,1,RegulonDB_TF
SoxS,b4062,marA,b1531,+,1,RegulonDB_TF
SoxS,b4062,acnA,b1276,+,1,RegulonDB_TF
SoxS,b4062,marB,b1532,+,1,RegulonDB_TF
SlyA,b1642,paaE,b1392,+,1,RegulonDB_TF
SlyA,b1642,paaC,b1390,+,1,RegulonDB_TF
SgrR,b0069,thiQ,b0066,-,1,RegulonDB_TF
SlyA,b1642,cas1,b2755,+,1,RegulonDB_TF
SlyA,b1642,cas2,b2754,+,1,RegulonDB_TF
SlyA,b1642,casA,b2760,+,1,RegulonDB_TF
SlyA,b1642,casB,b2759,+,1,RegulonDB_TF
SlyA,b1642,casC,b2758,+,1,RegulonDB_TF
SlyA,b1642,casD,b2757,+,1,RegulonDB_TF
SlyA,b1642,casE,b2756,+,1,RegulonDB_TF
SlyA,b1642,fecI,b4293,-,1,RegulonDB_TF
SlyA,b1642,fecR,b4292,-,1,RegulonDB_TF
SlyA,b1642,gspC,b3324,+,1,RegulonDB_TF
SlyA,b1642,gspD,b3325,+,1,RegulonDB_TF
SlyA,b1642,paaD,b1391,+,1,RegulonDB_TF
SlyA,b1642,gspE,b3326,+,1,RegulonDB_TF
SlyA,b1642,gspG,b3328,+,1,RegulonDB_TF
SlyA,b1642,gspH,b3329,+,1,RegulonDB_TF
SlyA,b1642,gspI,b3330,+,1,RegulonDB_TF
SlyA,b1642,gspJ,b3331,+,1,RegulonDB_TF
SlyA,b1642,gspK,b3332,+,1,RegulonDB_TF
SlyA,b1642,gspL,b3333,+,1,RegulonDB_TF
SlyA,b1642,gspM,b3334,+,1,RegulonDB_TF
SlyA,b1642,gspO,b3335,+,1,RegulonDB_TF
SlyA,b1642,hlyE,b1182,+,1,RegulonDB_TF
SlyA,b1642,leuO,b0076,+,1,RegulonDB_TF
SlyA,b1642,paaA,b1388,+,1,RegulonDB_TF
SlyA,b1642,paaB,b1389,+,1,RegulonDB_TF
SlyA,b1642,gspF,b3327,+,1,RegulonDB_TF
SgrR,b0069,thiP,b0067,-,1,RegulonDB_TF
SoxS,b4062,marR,b1530,+,1,RegulonDB_TF
Crp,b3357,yhfA,b3356,?,1,RegulonDB_TF
SutR,b1434,tcyJ,b1920,-,1,RegulonDB_TF
TdcA,b3118,tdcA,b3118,+,1,RegulonDB_TF
TdcA,b3118,tdcB,b3117,+,1,RegulonDB_TF
TdcA,b3118,tdcC,b3116,+,1,RegulonDB_TF
TdcA,b3118,tdcD,b3115,+,1,RegulonDB_TF
TdcA,b3118,tdcE,b3114,+,1,RegulonDB_TF
TdcA,b3118,tdcF,b3113,+,1,RegulonDB_TF
TdcA,b3118,tdcG,b4471,+,1,RegulonDB_TF
TdcR,b3119,tdcA,b3118,+,1,RegulonDB_TF
TdcR,b3119,tdcB,b3117,+,1,RegulonDB_TF
TdcR,b3119,tdcC,b3116,+,1,RegulonDB_TF
TdcR,b3119,tdcD,b3115,+,1,RegulonDB_TF
SutR,b1434,sutR,b1434,?,1,RegulonDB_TF
TdcR,b3119,tdcE,b3114,+,1,RegulonDB_TF
TdcR,b3119,tdcG,b4471,+,1,RegulonDB_TF
Crp,b3357,uxuB,b4323,+,1,RegulonDB_TF
Crp,b3357,uxuA,b4322,+,1,RegulonDB_TF
TorR,b0995,tnaA,b3708,+,1,RegulonDB_TF
TorR,b0995,tnaB,b3709,+,1,RegulonDB_TF
TorR,b0995,tnaC,b3707,+,1,RegulonDB_TF
TreR,b4241,treB,b4240,-,1,RegulonDB_TF
TreR,b4241,treC,b4239,-,1,RegulonDB_TF
TrpR,b4393,aroH,b1704,-,1,RegulonDB_TF
TrpR,b4393,aroL,b0388,-,1,RegulonDB_TF
TrpR,b4393,aroM,b0390,-,1,RegulonDB_TF
TrpR,b4393,mtr,b3161,-,1,RegulonDB_TF
TdcR,b3119,tdcF,b3113,+,1,RegulonDB_TF
SoxS,b4062,micF,b4439,+,1,RegulonDB_TF
SutR,b1434,fliZ,b1921,-,1,RegulonDB_TF
SutR,b1434,cysE,b3607,-,1,RegulonDB_TF
SoxS,b4062,nfsA,b0851,+,1,RegulonDB_TF
SoxS,b4062,nfsB,b0578,+,1,RegulonDB_TF
SoxS,b4062,ompN,b1377,+,1,RegulonDB_TF
Crp,b3357,yhcH,b3221,+,1,RegulonDB_TF
Crp,b3357,ygeA,b2840,+,1,RegulonDB_TF
SoxS,b4062,pqiA,b0950,+,1,RegulonDB_TF
SoxS,b4062,pqiB,b0951,+,1,RegulonDB_TF
SoxS,b4062,pqiC,b0952,+,1,RegulonDB_TF
SoxS,b4062,ptsG,b1101,+,1,RegulonDB_TF
SoxS,b4062,ribA,b1277,+,1,RegulonDB_TF
SoxS,b4062,rimK,b0852,+,1,RegulonDB_TF
SoxS,b4062,rob,b4396,-,1,RegulonDB_TF
SutR,b1434,fliA,b1922,-,1,RegulonDB_TF
SoxS,b4062,sodA,b3908,+,1,RegulonDB_TF
SoxS,b4062,uof,b4637,+,1,RegulonDB_TF
SoxS,b4062,waaY,b3625,+,1,RegulonDB_TF
SoxS,b4062,waaZ,b3624,+,1,RegulonDB_TF
SoxS,b4062,ybjC,b0850,+,1,RegulonDB_TF
SoxS,b4062,ybjN,b0853,+,1,RegulonDB_TF
SoxS,b4062,ydbK,b1378,+,1,RegulonDB_TF
Crp,b3357,ychH,b1205,+,1,RegulonDB_TF
SoxS,b4062,zwf,b1852,+,1,RegulonDB_TF
Crp,b3357,xylE,b4031,+,1,RegulonDB_TF
StpA,b2669,fau,b2912,-,1,RegulonDB_TF
Crp,b3357,xseA,b2509,-,1,RegulonDB_TF
StpA,b2669,ssrS,b2911,-,1,RegulonDB_TF
SoxS,b4062,soxS,b4062,-,1,RegulonDB_TF
SgrR,b0069,thiB,b0068,-,1,RegulonDB_TF
SgrR,b0069,sroA,b4762,-,1,RegulonDB_TF
SgrR,b0069,sgrT,b4662,+,1,RegulonDB_TF
CysB,b1275,ssuC,b0934,-,1,RegulonDB_TF
CysB,b1275,ssuB,b0933,-,1,RegulonDB_TF
CysB,b1275,ssuA,b0936,-,1,RegulonDB_TF
CysB,b1275,hslJ,b1379,-,1,RegulonDB_TF
CysB,b1275,cysW,b2423,+,1,RegulonDB_TF
CysB,b1275,cysU,b2424,+,1,RegulonDB_TF
CysB,b1275,cysP,b2425,+,1,RegulonDB_TF
CysB,b1275,cysM,b2421,+,1,RegulonDB_TF
CysB,b1275,cysK,b2414,+,1,RegulonDB_TF
CysB,b1275,cysA,b2422,+,1,RegulonDB_TF
CysB,b1275,cbl,b1987,+,1,RegulonDB_TF
CynR,b0338,cynX,b0341,+,1,RegulonDB_TF
CysB,b1275,ssuD,b0935,-,1,RegulonDB_TF
CynR,b0338,cynT,b0339,+,1,RegulonDB_TF
CynR,b0338,cynR,b0338,-,1,RegulonDB_TF
CusR,b0571,hiuH,b1970,+,1,RegulonDB_TF
CusR,b0571,cusS,b0570,+,1,RegulonDB_TF
CusR,b0571,cusR,b0571,+,1,RegulonDB_TF
CusR,b0571,cusF,b0573,+,1,RegulonDB_TF
CusR,b0571,cusC,b0572,+,1,RegulonDB_TF
CusR,b0571,cusB,b0574,+,1,RegulonDB_TF
CusR,b0571,cusA,b0575,+,1,RegulonDB_TF
CueR,b0487,cueO,b0123,+,1,RegulonDB_TF
CueR,b0487,copA,b0484,+,1,RegulonDB_TF
CsqR,b3884,yihV,b3883,-,1,RegulonDB_TF
CsqR,b3884,yihU,b3882,-,1,RegulonDB_TF
CynR,b0338,cynS,b0340,+,1,RegulonDB_TF
CsqR,b3884,yihT,b3881,-,1,RegulonDB_TF
CysB,b1275,ssuE,b0937,-,1,RegulonDB_TF
CysB,b1275,tauB,b0366,+,1,RegulonDB_TF
DeoR,b0840,deoD,b4384,-,1,RegulonDB_TF
DeoR,b0840,deoC,b4381,-,1,RegulonDB_TF
DeoR,b0840,deoB,b4383,-,1,RegulonDB_TF
DeoR,b0840,deoA,b4382,-,1,RegulonDB_TF
DcuR,b4124,fumB,b4122,+,1,RegulonDB_TF
DcuR,b4124,frdD,b4151,+,1,RegulonDB_TF
DcuR,b4124,frdC,b4152,+,1,RegulonDB_TF
DcuR,b4124,frdB,b4153,+,1,RegulonDB_TF
DcuR,b4124,frdA,b4154,+,1,RegulonDB_TF
DcuR,b4124,dpiB,b0619,+,1,RegulonDB_TF
DcuR,b4124,dpiA,b0620,+,1,RegulonDB_TF
DcuR,b4124,dcuB,b4123,+,1,RegulonDB_TF
CysB,b1275,tauA,b0365,+,1,RegulonDB_TF
DcuR,b4124,dctA,b3528,+,1,RegulonDB_TF
CytR,b3934,tsx,b0411,-,1,RegulonDB_TF
CytR,b3934,rpoH,b3461,-,1,RegulonDB_TF
CytR,b3934,ppiA,b3363,-,1,RegulonDB_TF
CytR,b3934,nupG,b2964,-,1,RegulonDB_TF
CytR,b3934,deoD,b4384,-,1,RegulonDB_TF
CytR,b3934,deoC,b4381,-,1,RegulonDB_TF
CytR,b3934,deoB,b4383,-,1,RegulonDB_TF
CytR,b3934,deoA,b4382,-,1,RegulonDB_TF
CytR,b3934,cytR,b3934,-,1,RegulonDB_TF
CytR,b3934,cdd,b2143,-,1,RegulonDB_TF
CysB,b1275,tauD,b0368,+,1,RegulonDB_TF
CysB,b1275,tauC,b0367,+,1,RegulonDB_TF
CytR,b3934,udp,b3831,-,1,RegulonDB_TF
CsqR,b3884,yihS,b3880,-,1,RegulonDB_TF
CsqR,b3884,csqR,b3884,-,1,RegulonDB_TF
CspA,b3556,hns,b1237,+,1,RegulonDB_TF
RutR,b1013,carB,b0033,+,1,RegulonDB_TF
RutR,b1013,fepB,b0592,-,1,RegulonDB_TF
RutR,b1013,gadW,b3515,-,1,RegulonDB_TF
RutR,b1013,gadX,b3516,-,1,RegulonDB_TF
RutR,b1013,gloA,b1651,-,1,RegulonDB_TF
RutR,b1013,nemA,b1650,-,1,RegulonDB_TF
RutR,b1013,nemR,b1649,-,1,RegulonDB_TF
CsgD,b1040,csgA,b1042,+,1,RegulonDB_TF
RutR,b1013,rutA,b1012,-,1,RegulonDB_TF
RutR,b1013,rutB,b1011,-,1,RegulonDB_TF
RutR,b1013,rutC,b1010,-,1,RegulonDB_TF
RutR,b1013,rutD,b1009,-,1,RegulonDB_TF
RutR,b1013,carA,b0032,+,1,RegulonDB_TF
RutR,b1013,rutE,b1008,-,1,RegulonDB_TF
RutR,b1013,rutG,b1006,-,1,RegulonDB_TF
RutR,b1013,rutR,b1013,-,1,RegulonDB_TF
SdiA,b1916,ftsA,b0094,-,1,RegulonDB_TF
SdiA,b1916,ftsQ,b0093,?,1,RegulonDB_TF
SdiA,b1916,ftsZ,b0095,-,1,RegulonDB_TF
SdiA,b1916,rmf,b0953,+,1,RegulonDB_TF
SdiA,b1916,rsd,b3995,+,1,RegulonDB_TF
SdiA,b1916,ydiV,b1707,+,1,RegulonDB_TF
SgrR,b0069,alaC,b2379,+,1,RegulonDB_TF
SgrR,b0069,setA,b0070,+,1,RegulonDB_TF
SgrR,b0069,sgrR,b0069,-,1,RegulonDB_TF
SgrR,b0069,sgrS,b4577,+,1,RegulonDB_TF
RutR,b1013,rutF,b1007,-,1,RegulonDB_TF
CsgD,b1040,csgB,b1041,+,1,RegulonDB_TF
CsgD,b1040,csgC,b1043,+,1,RegulonDB_TF
CsgD,b1040,csgD,b1040,+,1,RegulonDB_TF
CsgD,b1040,yhbS,b3156,-,1,RegulonDB_TF
CsgD,b1040,yccT,b0964,+,1,RegulonDB_TF
CsgD,b1040,yccJ,b1003,+,1,RegulonDB_TF
CsgD,b1040,wrbA,b1004,+,1,RegulonDB_TF
CsgD,b1040,ubiT,b3157,-,1,RegulonDB_TF
CsgD,b1040,tcyJ,b1920,-,1,RegulonDB_TF
CsgD,b1040,nlpA,b3661,+,1,RegulonDB_TF
CsgD,b1040,fliZ,b1921,-,1,RegulonDB_TF
CsgD,b1040,fliK,b1943,-,1,RegulonDB_TF
CsgD,b1040,fliJ,b1942,-,1,RegulonDB_TF
CsgD,b1040,fliI,b1941,-,1,RegulonDB_TF
CsgD,b1040,fliH,b1940,-,1,RegulonDB_TF
CsgD,b1040,fliG,b1939,-,1,RegulonDB_TF
CsgD,b1040,fliF,b1938,-,1,RegulonDB_TF
CsgD,b1040,fliE,b1937,-,1,RegulonDB_TF
CsgD,b1040,fliA,b1922,-,1,RegulonDB_TF
CsgD,b1040,flgN,b1070,-,1,RegulonDB_TF
CsgD,b1040,flgM,b1071,-,1,RegulonDB_TF
RstA,b1608,asr,b1597,+,1,RegulonDB_TF
RstA,b1608,csgD,b1040,-,1,RegulonDB_TF
RstA,b1608,csgE,b1039,-,1,RegulonDB_TF
RstA,b1608,csgF,b1038,-,1,RegulonDB_TF
RstA,b1608,csgG,b1037,-,1,RegulonDB_TF
CsgD,b1040,dgcC,b0385,+,1,RegulonDB_TF
CsgD,b1040,csgG,b1037,+,1,RegulonDB_TF
CsgD,b1040,csgF,b1038,+,1,RegulonDB_TF
CsgD,b1040,csgE,b1039,+,1,RegulonDB_TF
FlhDC,"b1891,b1892",fliJ,b1942,+,1,RegulonDB_TF
FlhDC,"b1891,b1892",fliK,b1943,+,1,RegulonDB_TF
FlhDC,"b1891,b1892",fliD,b1924,+,1,RegulonDB_TF
FlhDC,"b1891,b1892",fliM,b1945,+,1,RegulonDB_TF
H-NS,b1237,csgD,b1040,-,1,RegulonDB_TF
H-NS,b1237,chiA,b3338,-,1,RegulonDB_TF
H-NS,b1237,casE,b2756,-,1,RegulonDB_TF
H-NS,b1237,casD,b2757,-,1,RegulonDB_TF
H-NS,b1237,casC,b2758,-,1,RegulonDB_TF
H-NS,b1237,casB,b2759,-,1,RegulonDB_TF
H-NS,b1237,casA,b2760,-,1,RegulonDB_TF
H-NS,b1237,cas2,b2754,-,1,RegulonDB_TF
H-NS,b1237,cas1,b2755,-,1,RegulonDB_TF
H-NS,b1237,cadC,b4133,-,1,RegulonDB_TF
H-NS,b1237,cadB,b4132,-,1,RegulonDB_TF
H-NS,b1237,cadA,b4131,-,1,RegulonDB_TF
H-NS,b1237,bglJ,b4366,-,1,RegulonDB_TF
H-NS,b1237,bglG,b3723,-,1,RegulonDB_TF
H-NS,b1237,bglF,b3722,-,1,RegulonDB_TF
H-NS,b1237,bglB,b3721,-,1,RegulonDB_TF
H-NS,b1237,appY,b0564,-,1,RegulonDB_TF
H-NS,b1237,adiY,b4116,-,1,RegulonDB_TF
GntR,b3438,gntU,b4476,-,1,RegulonDB_TF
GntR,b3438,gntT,b3415,-,1,RegulonDB_TF
GntR,b3438,gntK,b3437,-,1,RegulonDB_TF
GntR,b3438,edd,b1851,-,1,RegulonDB_TF
GntR,b3438,eda,b1850,-,1,RegulonDB_TF
GlrR,b2554,rseD,b4725,+,1,RegulonDB_TF
GlrR,b2554,rseC,b2570,+,1,RegulonDB_TF
H-NS,b1237,csgE,b1039,-,1,RegulonDB_TF
H-NS,b1237,csgF,b1038,-,1,RegulonDB_TF
H-NS,b1237,csgG,b1037,-,1,RegulonDB_TF
H-NS,b1237,cspA,b3556,-,1,RegulonDB_TF
H-NS,b1237,galE,b0759,-,1,RegulonDB_TF
H-NS,b1237,gadX,b3516,-,1,RegulonDB_TF
H-NS,b1237,gadW,b3515,-,1,RegulonDB_TF
H-NS,b1237,gadF,b4718,-,1,RegulonDB_TF
H-NS,b1237,gadE,b3512,-,1,RegulonDB_TF
H-NS,b1237,gadA,b3517,-,1,RegulonDB_TF
H-NS,b1237,ftnA,b1905,-,1,RegulonDB_TF
H-NS,b1237,flhD,b1892,+,1,RegulonDB_TF
H-NS,b1237,flhC,b1891,+,1,RegulonDB_TF
H-NS,b1237,fimI,b4315,+,1,RegulonDB_TF
H-NS,b1237,fimH,b4320,+,1,RegulonDB_TF
H-NS,b1237,fimG,b4319,+,1,RegulonDB_TF
GlrR,b2554,rseB,b2571,+,1,RegulonDB_TF
H-NS,b1237,fimF,b4318,+,1,RegulonDB_TF
H-NS,b1237,fimD,b4317,+,1,RegulonDB_TF
H-NS,b1237,fimC,b4316,+,1,RegulonDB_TF
H-NS,b1237,fimB,b4312,-,1,RegulonDB_TF
H-NS,b1237,fimA,b4314,+,1,RegulonDB_TF
H-NS,b1237,fau,b2912,-,1,RegulonDB_TF
H-NS,b1237,evgS,b2370,-,1,RegulonDB_TF
H-NS,b1237,evgA,b2369,-,1,RegulonDB_TF
H-NS,b1237,dps,b0812,-,1,RegulonDB_TF
H-NS,b1237,dctR,b3507,-,1,RegulonDB_TF
H-NS,b1237,cysG,b3368,-,1,RegulonDB_TF
H-NS,b1237,cydB,b0734,-,1,RegulonDB_TF
H-NS,b1237,cydA,b0733,-,1,RegulonDB_TF
H-NS,b1237,fimE,b4313,-,1,RegulonDB_TF
GlrR,b2554,rseA,b2572,+,1,RegulonDB_TF
GlrR,b2554,rpoE,b2573,+,1,RegulonDB_TF
GlrR,b2554,glmY,b4441,+,1,RegulonDB_TF
GalS,b2151,galE,b0759,?,1,RegulonDB_TF
GalR,b2837,galT,b0758,?,1,RegulonDB_TF
GalR,b2837,galR,b2837,-,1,RegulonDB_TF
GalR,b2837,galP,b2943,-,1,RegulonDB_TF
GalR,b2837,galM,b0756,?,1,RegulonDB_TF
GalR,b2837,galK,b0757,?,1,RegulonDB_TF
GalR,b2837,galE,b0759,?,1,RegulonDB_TF
GadX,b3516,yhiD,b3508,?,1,RegulonDB_TF
GadX,b3516,slp,b3506,+,1,RegulonDB_TF
GadX,b3516,murI,b3967,-,1,RegulonDB_TF
GadX,b3516,hdeD,b3511,+,1,RegulonDB_TF
GadX,b3516,hdeB,b3509,?,1,RegulonDB_TF
GalS,b2151,galK,b0757,?,1,RegulonDB_TF
GadX,b3516,hdeA,b3510,?,1,RegulonDB_TF
GadX,b3516,gadF,b4718,+,1,RegulonDB_TF
GadX,b3516,gadE,b3512,+,1,RegulonDB_TF
GadX,b3516,gadC,b1492,+,1,RegulonDB_TF
GadX,b3516,gadB,b1493,+,1,RegulonDB_TF
FlhDC,"b1891,b1892",fliL,b1944,+,1,RegulonDB_TF
GadX,b3516,dctR,b3507,+,1,RegulonDB_TF
GadX,b3516,btuB,b3966,-,1,RegulonDB_TF
GadW,b3515,yhiD,b3508,?,1,RegulonDB_TF
GadW,b3515,hdeB,b3509,?,1,RegulonDB_TF
GadW,b3515,hdeA,b3510,?,1,RegulonDB_TF
GadW,b3515,gadX,b3516,?,1,RegulonDB_TF
GadW,b3515,gadC,b1492,?,1,RegulonDB_TF
GadX,b3516,gadX,b3516,+,1,RegulonDB_TF
H-NS,b1237,galK,b0757,-,1,RegulonDB_TF
GalS,b2151,galM,b0756,?,1,RegulonDB_TF
GalS,b2151,galT,b0758,?,1,RegulonDB_TF
GlpR,b3423,glpX,b3925,-,1,RegulonDB_TF
GlpR,b3423,glpT,b2240,-,1,RegulonDB_TF
GlpR,b3423,glpQ,b2239,-,1,RegulonDB_TF
GlpR,b3423,glpK,b3926,-,1,RegulonDB_TF
GlpR,b3423,glpF,b3927,-,1,RegulonDB_TF
GlpR,b3423,glpD,b3426,-,1,RegulonDB_TF
GlpR,b3423,glpC,b2243,-,1,RegulonDB_TF
GlpR,b3423,glpB,b2242,-,1,RegulonDB_TF
GlpR,b3423,glpA,b2241,-,1,RegulonDB_TF
GlcC,b2980,glcG,b2977,+,1,RegulonDB_TF
GlcC,b2980,glcF,b4467,+,1,RegulonDB_TF
GlcC,b2980,glcE,b4468,+,1,RegulonDB_TF
GalS,b2151,galP,b2943,-,1,RegulonDB_TF
GlcC,b2980,glcD,b2979,+,1,RegulonDB_TF
GlcC,b2980,glcB,b2976,+,1,RegulonDB_TF
GlcC,b2980,glcA,b2975,+,1,RegulonDB_TF
GlaR,b2664,lhgD,b2660,-,1,RegulonDB_TF
GlaR,b2664,glaH,b2659,-,1,RegulonDB_TF
GlaR,b2664,gabT,b2662,-,1,RegulonDB_TF
GlaR,b2664,gabP,b2663,-,1,RegulonDB_TF
GlaR,b2664,gabD,b2661,-,1,RegulonDB_TF
GcvA,b2808,gcvT,b2905,?,1,RegulonDB_TF
GcvA,b2808,gcvP,b2903,?,1,RegulonDB_TF
GcvA,b2808,gcvH,b2904,?,1,RegulonDB_TF
GcvA,b2808,gcvB,b4443,+,1,RegulonDB_TF
GcvA,b2808,gcvA,b2808,-,1,RegulonDB_TF
GlcC,b2980,glcC,b2980,-,1,RegulonDB_TF
H-NS,b1237,galM,b0756,-,1,RegulonDB_TF
H-NS,b1237,galT,b0758,-,1,RegulonDB_TF
H-NS,b1237,gltT,b3969,-,1,RegulonDB_TF
HipB,b1508,hipA,b1507,-,1,RegulonDB_TF
HipB,b1508,fadH,b3081,-,1,RegulonDB_TF
HipAB,"b1507,b1508",relA,b2784,-,1,RegulonDB_TF
HipAB,"b1507,b1508",mazF,b2782,-,1,RegulonDB_TF
HipAB,"b1507,b1508",mazE,b2783,-,1,RegulonDB_TF
HipAB,"b1507,b1508",hipB,b1508,-,1,RegulonDB_TF
HipAB,"b1507,b1508",hipA,b1507,-,1,RegulonDB_TF
HigBA,"b3082,b3083",higB,b3083,-,1,RegulonDB_TF
HigBA,"b3082,b3083",higA,b3082,-,1,RegulonDB_TF
HigA,b3082,higB,b3083,-,1,RegulonDB_TF
HigA,b3082,higA,b3082,-,1,RegulonDB_TF
HicB,b1438,hicB,b1438,-,1,RegulonDB_TF
HipB,b1508,hipB,b1508,-,1,RegulonDB_TF
HicB,b1438,hicA,b4532,-,1,RegulonDB_TF
HdfR,b4480,gltD,b3213,+,1,RegulonDB_TF
HdfR,b4480,gltB,b3212,+,1,RegulonDB_TF
HdfR,b4480,flhD,b1892,-,1,RegulonDB_TF
HdfR,b4480,flhC,b1891,-,1,RegulonDB_TF
HcaR,b2537,hcaR,b2537,-,1,RegulonDB_TF
HcaR,b2537,hcaF,b2539,+,1,RegulonDB_TF
HcaR,b2537,hcaE,b2538,+,1,RegulonDB_TF
HcaR,b2537,hcaD,b2542,+,1,RegulonDB_TF
HcaR,b2537,hcaC,b2540,+,1,RegulonDB_TF
HcaR,b2537,hcaB,b2541,+,1,RegulonDB_TF
HU,"b4000,b0440",galT,b0758,-,1,RegulonDB_TF
HU,"b4000,b0440",galM,b0756,-,1,RegulonDB_TF
HdfR,b4480,gltF,b3214,+,1,RegulonDB_TF
HU,"b4000,b0440",galK,b0757,-,1,RegulonDB_TF
HipB,b1508,mazE,b2783,-,1,RegulonDB_TF
HipB,b1508,relA,b2784,-,1,RegulonDB_TF
IHF,"b1712,b0912",csgE,b1039,+,1,RegulonDB_TF
IHF,"b1712,b0912",csgD,b1040,+,1,RegulonDB_TF
IHF,"b1712,b0912",carB,b0033,?,1,RegulonDB_TF
IHF,"b1712,b0912",carA,b0032,?,1,RegulonDB_TF
IHF,"b1712,b0912",atoE,b2223,+,1,RegulonDB_TF
IHF,"b1712,b0912",atoD,b2221,+,1,RegulonDB_TF
